date_from,date_to,district_out,district_in,subscriber_in ,subscriber_out,density_in,density_out,sms_in ,sms_out ,call_in,call_out ,movement 
20/10/2021,26/10/2021,Fuvahmulah,Baros,178703,206193,462605,260174,98227606,204451261,17539239,9636476,663658
20/10/2021,26/10/2021,Fuvahmulah,Fuvahmulah,26038,230894,49391,210685,192084965,152867431,10882454,5406442,143198
27/10/2021,02/11/2021,Male,Male,381025,84770,376691,339069,193837496,71861702,9995064,7506776,948621
27/10/2021,02/11/2021,Male,Maafushi,303011,491657,19732,108542,166419181,193610740,2479132,8416738,638968
27/10/2021,02/11/2021,Male,Naifaru,104807,176417,205549,89155,20529785,63827054,18537969,18033022,636212
27/10/2021,02/11/2021,Male,Baros,203206,18652,162486,490158,121665638,8720359,7470166,10552038,521066
27/10/2021,02/11/2021,Male,Fuvahmulah,59129,45836,413361,303532,110905794,31173301,18637536,137141,769355
27/10/2021,02/11/2021,Maafushi,Male,354088,460618,328931,443338,180869873,226102541,15113868,11632426,827899
27/10/2021,02/11/2021,Maafushi,Maafushi,83346,200012,221412,155642,24838490,26683078,4214120,13396888,263644
27/10/2021,02/11/2021,Maafushi,Naifaru,368865,251754,267439,448662,106003301,113857736,18799933,2052003,847199
27/10/2021,02/11/2021,Maafushi,Baros,402134,439803,367281,214000,120745192,36839378,15039907,5255922,680641
27/10/2021,02/11/2021,Maafushi,Fuvahmulah,446301,404247,167826,129242,169168923,17602773,3173675,648757,612876
27/10/2021,02/11/2021,Naifaru,Male,61216,85932,450080,303657,60230001,180793060,4714566,9797824,208348
27/10/2021,02/11/2021,Naifaru,Maafushi,278196,290026,157204,439326,39463086,26716241,2619488,15684470,426055
27/10/2021,02/11/2021,Naifaru,Naifaru,131896,136034,285489,145207,196098314,66635533,1043810,19059304,243531
27/10/2021,02/11/2021,Naifaru,Baros,270564,308378,415083,425787,179155885,143857948,7541760,13991686,685106
27/10/2021,02/11/2021,Naifaru,Fuvahmulah,404674,426051,385799,55181,25354684,236764664,6715213,10117663,794795
27/10/2021,02/11/2021,Baros,Male,29662,444311,436499,308268,156324918,1813275,5358396,8947852,691941
27/10/2021,02/11/2021,Baros,Maafushi,436286,215301,166381,275019,150639601,73319869,14658749,6472739,962979
27/10/2021,02/11/2021,Baros,Naifaru,128737,419895,436969,124676,104826242,5074967,9793799,4852403,126666
27/10/2021,02/11/2021,Baros,Baros,54764,221205,173758,402618,182683169,61317305,2039085,1384454,159505
27/10/2021,02/11/2021,Baros,Fuvahmulah,135557,282968,135715,110746,179919587,112247028,12834422,2654180,941933
27/10/2021,02/11/2021,Fuvahmulah,Male,53601,53819,404935,126532,177703627,55587508,11454023,13963733,157159
27/10/2021,02/11/2021,Fuvahmulah,Maafushi,260629,483011,433703,432675,57850049,140344128,7185056,2178863,972573
27/10/2021,02/11/2021,Fuvahmulah,Naifaru,411185,249997,327462,429610,100622862,130122642,14085078,19590764,28635
27/10/2021,02/11/2021,Fuvahmulah,Baros,317918,423833,461995,58112,34487993,7956526,3052608,1415942,209039
27/10/2021,02/11/2021,Fuvahmulah,Fuvahmulah,69446,495365,381442,12666,108888815,163312098,1869349,3525549,999224
03/11/2021,09/11/2021,Male,Male,11204,341821,445287,58458,241932910,135188351,5549575,2921309,76051
03/11/2021,09/11/2021,Male,Maafushi,456333,124767,215570,495193,179503,63407018,18693701,2477557,314027
03/11/2021,09/11/2021,Male,Naifaru,26325,389548,451489,413944,9038524,82605521,3283377,5782190,441632
03/11/2021,09/11/2021,Male,Baros,392136,392274,350330,2514,178398969,129013835,10693256,15701217,766392
03/11/2021,09/11/2021,Male,Fuvahmulah,237891,489504,165689,383995,214909094,127422980,18410415,10492245,697430
03/11/2021,09/11/2021,Maafushi,Male,108651,174883,234771,451663,171444913,13645677,7777234,10514436,448788
03/11/2021,09/11/2021,Maafushi,Maafushi,260208,97765,384609,369210,219783876,121021130,1269050,13641871,72254
03/11/2021,09/11/2021,Maafushi,Naifaru,190269,155483,74532,172744,99075988,202042510,18186180,7131242,339409
03/11/2021,09/11/2021,Maafushi,Baros,468089,382314,42773,164017,149983882,84810365,9553360,14168198,25503
03/11/2021,09/11/2021,Maafushi,Fuvahmulah,126983,109067,229986,203346,123219587,247097440,19234201,11350613,178077
03/11/2021,09/11/2021,Naifaru,Male,148908,199130,205437,211059,21441740,28916207,14904041,4915297,948662
03/11/2021,09/11/2021,Naifaru,Maafushi,444884,6635,73821,407578,155804580,89624756,6365360,8852823,147637
03/11/2021,09/11/2021,Naifaru,Naifaru,72910,262913,194145,388497,11578550,223584799,18525340,1594706,510848
03/11/2021,09/11/2021,Naifaru,Baros,451294,137945,217248,470078,119942225,90908269,2036299,5509363,827457
03/11/2021,09/11/2021,Naifaru,Fuvahmulah,489349,89805,329139,160049,119098650,239111537,18109524,10970153,551203
03/11/2021,09/11/2021,Baros,Male,319524,157489,380503,270553,148857794,8626209,18333993,11966077,63342
03/11/2021,09/11/2021,Baros,Maafushi,181444,388877,249590,127603,121693380,60568602,14457354,8450042,195986
03/11/2021,09/11/2021,Baros,Naifaru,459609,91588,279429,211356,40917026,31724020,3598804,6850551,356200
03/11/2021,09/11/2021,Baros,Baros,305594,491750,258576,224114,135127304,152133161,1856542,5953144,987260
03/11/2021,09/11/2021,Baros,Fuvahmulah,98564,371192,13849,298583,171267407,33293776,401956,2327419,951166
03/11/2021,09/11/2021,Fuvahmulah,Male,270179,305598,419297,445466,96797622,81086378,2141285,5458762,568265
03/11/2021,09/11/2021,Fuvahmulah,Maafushi,4841,14271,32795,290384,243720153,218260002,15394372,7075155,872825
03/11/2021,09/11/2021,Fuvahmulah,Naifaru,30494,259883,398778,325328,99891605,146851188,12723744,5130190,608002
03/11/2021,09/11/2021,Fuvahmulah,Baros,462194,229584,387634,277868,241642630,243552214,10639018,16204475,405365
03/11/2021,09/11/2021,Fuvahmulah,Fuvahmulah,354,20346,433907,265751,217775661,54611334,13803456,9613304,331380
10/11/2021,16/11/2021,Male,Male,281397,425537,161152,309301,48223430,122875661,18469132,7641873,531478
10/11/2021,16/11/2021,Male,Maafushi,97756,320976,143168,28184,251467484,20700765,1035024,7163870,84934
10/11/2021,16/11/2021,Male,Naifaru,109100,466246,8276,481764,242558905,90833098,10158820,8635423,280104
10/11/2021,16/11/2021,Male,Baros,157120,255006,337281,25599,19041460,27822504,4265896,10618977,848798
10/11/2021,16/11/2021,Male,Fuvahmulah,31733,428588,99141,72333,34916070,240208156,4590101,17384303,966218
10/11/2021,16/11/2021,Maafushi,Male,431710,391700,305337,67485,126362357,219132659,15145681,1858914,388738
10/11/2021,16/11/2021,Maafushi,Maafushi,154702,111790,404618,3129,100379623,28195238,9164908,15311258,225685
10/11/2021,16/11/2021,Maafushi,Naifaru,460367,279618,426386,473985,68563438,19484764,15757692,13323010,407699
10/11/2021,16/11/2021,Maafushi,Baros,290959,301764,130484,331503,172609344,85480954,16050243,13390376,611411
10/11/2021,16/11/2021,Maafushi,Fuvahmulah,60639,139523,217697,321174,108296052,63093801,18188264,18976187,997901
10/11/2021,16/11/2021,Naifaru,Male,139461,135104,447655,401576,22367578,84256917,941330,8547491,332994
10/11/2021,16/11/2021,Naifaru,Maafushi,264789,120786,210151,74186,77932849,219638150,13125381,3970218,889666
10/11/2021,16/11/2021,Naifaru,Naifaru,84139,387907,420281,449363,28983991,61249715,2202572,15631442,595219
10/11/2021,16/11/2021,Naifaru,Baros,155217,419792,36939,420146,184774380,14482541,1300298,4636923,352097
10/11/2021,16/11/2021,Naifaru,Fuvahmulah,471138,243501,199736,166060,17759834,100049685,840346,8179539,383273
10/11/2021,16/11/2021,Baros,Male,238199,461397,155700,5896,30249182,208681388,7178233,17740920,168706
10/11/2021,16/11/2021,Baros,Maafushi,433757,69547,472196,93404,57554354,131528466,16868831,18879867,283338
10/11/2021,16/11/2021,Baros,Naifaru,156218,237570,481740,305261,25396802,43731573,10107834,253216,425828
10/11/2021,16/11/2021,Baros,Baros,481727,457737,140242,77925,71498138,177523155,11248140,12904460,278658
10/11/2021,16/11/2021,Baros,Fuvahmulah,138644,56961,130103,282604,248919734,76326970,8514711,13193389,734752
10/11/2021,16/11/2021,Fuvahmulah,Male,236401,168989,103930,161946,124353888,208543834,9640031,19171620,659395
10/11/2021,16/11/2021,Fuvahmulah,Maafushi,274750,295556,337568,396600,139113717,41035560,6854842,1488246,394893
10/11/2021,16/11/2021,Fuvahmulah,Naifaru,107510,321068,490325,439987,208734706,242179076,10468031,1048420,101186
10/11/2021,16/11/2021,Fuvahmulah,Baros,336049,492303,414718,88820,29921963,114054765,12641749,7348336,823009
10/11/2021,16/11/2021,Fuvahmulah,Fuvahmulah,497946,412149,380302,111432,85821082,180513851,16971688,19236583,359121
17/11/2021,23/11/2021,Male,Male,422666,486343,248676,222827,175126732,66917517,3753416,15503970,745143
17/11/2021,23/11/2021,Male,Maafushi,224960,425265,331767,381609,242167560,5583770,12470299,5541784,141690
17/11/2021,23/11/2021,Male,Naifaru,457249,317947,281058,111674,246763376,51516854,11042458,18438539,784892
17/11/2021,23/11/2021,Male,Baros,187324,203516,298381,243105,138791035,68499623,6636601,1774530,20448
17/11/2021,23/11/2021,Male,Fuvahmulah,114422,401026,333353,125665,168877224,46379493,1036853,11607966,652060
17/11/2021,23/11/2021,Maafushi,Male,285,244256,170475,90919,61158946,175055021,9999625,7656860,578749
17/11/2021,23/11/2021,Maafushi,Maafushi,431366,70428,56496,173884,93178924,117536768,12583585,697249,831646
17/11/2021,23/11/2021,Maafushi,Naifaru,148779,129636,394770,337241,162555837,15823189,18448190,9019102,796413
17/11/2021,23/11/2021,Maafushi,Baros,5756,400706,72949,186186,158264886,145744557,19876974,3418931,712781
17/11/2021,23/11/2021,Maafushi,Fuvahmulah,86256,335372,484296,348235,80753621,195542232,13933948,15817192,716513
17/11/2021,23/11/2021,Naifaru,Male,481326,97673,393528,258138,177799465,193108024,14988001,10415508,205244
17/11/2021,23/11/2021,Naifaru,Maafushi,215228,366516,406376,37214,194061705,35782677,13549786,8554020,802605
17/11/2021,23/11/2021,Naifaru,Naifaru,268134,83696,435701,32887,109760626,14886076,18753591,15426150,662899
17/11/2021,23/11/2021,Naifaru,Baros,329426,295873,417910,435519,50368274,34543596,8724175,15891040,521839
17/11/2021,23/11/2021,Naifaru,Fuvahmulah,47272,147806,217131,14299,68925990,135602888,12381129,17361155,464297
17/11/2021,23/11/2021,Baros,Male,107665,135651,448379,146618,1516577,140245527,17559640,17237467,131398
17/11/2021,23/11/2021,Baros,Maafushi,424829,480082,24225,431745,20248269,106215040,3466476,7210033,968046
17/11/2021,23/11/2021,Baros,Naifaru,265405,128911,443669,462501,237539214,59765525,17301739,3185917,897912
17/11/2021,23/11/2021,Baros,Baros,142958,165805,340784,85121,228169636,116177199,19951329,13915517,606006
17/11/2021,23/11/2021,Baros,Fuvahmulah,429604,131695,403309,478132,191613016,217434895,19581400,15424502,129089
17/11/2021,23/11/2021,Fuvahmulah,Male,20726,83217,258653,136380,139233227,75838837,12487169,748412,285917
17/11/2021,23/11/2021,Fuvahmulah,Maafushi,400764,45584,169955,60344,207041963,556520,2190683,19714947,418681
17/11/2021,23/11/2021,Fuvahmulah,Naifaru,499531,437895,373268,310441,185402470,51728334,13124248,3526174,773174
17/11/2021,23/11/2021,Fuvahmulah,Baros,122454,315168,473056,480686,177382634,43564786,8079794,6127289,122065
17/11/2021,23/11/2021,Fuvahmulah,Fuvahmulah,64528,492423,309739,410509,64098653,143469611,10094430,14114027,378929
24/11/2021,30/11/2021,Male,Male,21571,298346,54351,120557,216044889,141488284,13487218,10148549,85202
24/11/2021,30/11/2021,Male,Maafushi,3395,164697,93101,363406,201620843,162796678,15925610,14003257,484949
24/11/2021,30/11/2021,Male,Naifaru,258993,109949,130359,281711,75185367,90892920,3649949,1217403,281474
24/11/2021,30/11/2021,Male,Baros,291557,448047,107103,72080,65150241,22810460,2915604,19743453,814565
24/11/2021,30/11/2021,Male,Fuvahmulah,42418,229009,331620,341766,66352793,145829284,4236352,16092158,435191
24/11/2021,30/11/2021,Maafushi,Male,314368,283146,119466,405362,240244495,43433066,15618312,8275116,161342
24/11/2021,30/11/2021,Maafushi,Maafushi,472733,152441,435721,218248,57277735,45046295,5417283,8174298,386135
24/11/2021,30/11/2021,Maafushi,Naifaru,141598,215157,165293,135743,179632255,157414448,3055875,10203563,13425
24/11/2021,30/11/2021,Maafushi,Baros,460747,86396,356364,353495,216533335,83456570,14646858,12868008,70800
24/11/2021,30/11/2021,Maafushi,Fuvahmulah,336173,115072,90454,220528,235748159,44919154,9972392,6947871,389087
24/11/2021,30/11/2021,Naifaru,Male,345296,244847,162049,224160,5285155,45839787,10018493,820033,976809
24/11/2021,30/11/2021,Naifaru,Maafushi,324396,186460,461661,320528,226007012,224722160,15294338,13850115,59371
24/11/2021,30/11/2021,Naifaru,Naifaru,243325,199043,86347,224597,191794049,231748234,16165365,4283461,663733
24/11/2021,30/11/2021,Naifaru,Baros,195999,21036,406553,134724,151223085,64854765,13216121,13833586,979598
24/11/2021,30/11/2021,Naifaru,Fuvahmulah,188840,483995,18012,499554,134117100,206012101,1650527,15628021,44127
24/11/2021,30/11/2021,Baros,Male,166397,447254,175406,390724,96702284,175291660,10733352,7184899,812384
24/11/2021,30/11/2021,Baros,Maafushi,313721,496709,24051,107148,116287772,123413906,134635,3105828,898292
24/11/2021,30/11/2021,Baros,Naifaru,363418,149509,102705,96072,39650560,183554243,16968369,17843588,177905
24/11/2021,30/11/2021,Baros,Baros,56071,355667,169349,115169,89803109,38696814,4670459,10348464,855048
24/11/2021,30/11/2021,Baros,Fuvahmulah,101402,118329,72772,116055,206502780,157769935,18955058,1689828,425088
24/11/2021,30/11/2021,Fuvahmulah,Male,456036,248841,425225,115479,73511265,87672705,7142358,15623512,918920
24/11/2021,30/11/2021,Fuvahmulah,Maafushi,34388,140515,342623,387097,133954217,250218429,13210015,1682113,446319
24/11/2021,30/11/2021,Fuvahmulah,Naifaru,30383,243816,487938,227775,15795754,172595355,12316842,529655,218363
24/11/2021,30/11/2021,Fuvahmulah,Baros,400744,210633,240585,374798,154694428,184647129,11484244,15908928,206586
24/11/2021,30/11/2021,Fuvahmulah,Fuvahmulah,22511,50701,360959,481102,250693836,237543599,14755780,5193401,826290
01/12/2021,07/12/2021,Male,Male,184553,6802,333903,193486,204713522,131108517,18560416,8413770,503918
01/12/2021,07/12/2021,Male,Maafushi,24624,393696,411423,440334,78010566,153022096,13169610,11901020,158263
01/12/2021,07/12/2021,Male,Naifaru,393542,171917,202860,403575,180576829,107344030,4195539,19968746,265638
01/12/2021,07/12/2021,Male,Baros,69822,280012,154442,76417,213347417,5660722,13944927,6266205,532061
01/12/2021,07/12/2021,Male,Fuvahmulah,125413,47452,397170,441414,67398723,220197996,5706952,10133512,548744
01/12/2021,07/12/2021,Maafushi,Male,486181,176338,462732,152082,220224601,84848541,15840787,8446863,404133
01/12/2021,07/12/2021,Maafushi,Maafushi,242962,131866,110339,173411,218886024,199454661,14543892,793034,116244
01/12/2021,07/12/2021,Maafushi,Naifaru,232862,496273,55056,443698,209218163,160586704,17158480,15229657,324007
01/12/2021,07/12/2021,Maafushi,Baros,414599,421241,463499,283448,170294139,12482974,4096134,12800389,849602
01/12/2021,07/12/2021,Maafushi,Fuvahmulah,279097,182860,434290,188818,57095254,180678687,17926745,10386663,41906
01/12/2021,07/12/2021,Naifaru,Male,56019,291899,360403,399331,119522305,124987414,2976993,15415081,638562
01/12/2021,07/12/2021,Naifaru,Maafushi,499095,470214,139621,245397,206477662,181557360,13038985,18743687,748529
01/12/2021,07/12/2021,Naifaru,Naifaru,33001,202169,51430,45696,114677910,11068388,3671014,3389450,232980
01/12/2021,07/12/2021,Naifaru,Baros,482800,349939,441729,354419,199255655,60563662,9704829,13919416,269118
01/12/2021,07/12/2021,Naifaru,Fuvahmulah,325839,282646,430870,11293,187688855,243316880,12214860,13640476,623357
01/12/2021,07/12/2021,Baros,Male,414578,96161,392642,441567,20091686,200856108,16749362,6258324,495606
01/12/2021,07/12/2021,Baros,Maafushi,418143,169238,70850,200854,104404139,189437064,16633031,10395814,66051
01/12/2021,07/12/2021,Baros,Naifaru,449735,464098,497586,471815,64093680,87848572,17044686,9065180,351814
01/12/2021,07/12/2021,Baros,Baros,65095,88496,411039,91620,65819778,192767741,5540552,16807413,131731
01/12/2021,07/12/2021,Baros,Fuvahmulah,481385,248561,6093,366937,1488069,156765696,2970817,18048075,17427
01/12/2021,07/12/2021,Fuvahmulah,Male,75277,345442,140419,368072,117422338,201049361,3473598,789152,703490
01/12/2021,07/12/2021,Fuvahmulah,Maafushi,434437,435854,347034,128588,72493760,229558797,15044943,10930499,326902
01/12/2021,07/12/2021,Fuvahmulah,Naifaru,487930,478032,22546,389391,226057237,198107060,4927259,16725175,844374
01/12/2021,07/12/2021,Fuvahmulah,Baros,384614,56088,90093,154487,241972925,174266276,14909267,10141432,48401
01/12/2021,07/12/2021,Fuvahmulah,Fuvahmulah,214689,181894,401073,143071,71558048,176346346,12317554,2404189,193387
08/12/2021,14/12/2021,Male,Male,140394,498401,45434,409650,115739769,141040750,10651984,13792352,265244
08/12/2021,14/12/2021,Male,Maafushi,53091,430796,288957,482244,56360608,195133341,5716870,17007526,532905
08/12/2021,14/12/2021,Male,Naifaru,491205,32796,100228,147361,37644022,92941443,1838253,2454086,441199
08/12/2021,14/12/2021,Male,Baros,84678,374092,233576,154102,126208490,181763646,18825810,2610401,216981
08/12/2021,14/12/2021,Male,Fuvahmulah,291362,456055,118861,122639,213212193,228880254,19855955,3511917,504335
08/12/2021,14/12/2021,Maafushi,Male,323140,74172,159036,356140,9868887,124696648,18070319,18079288,682162
08/12/2021,14/12/2021,Maafushi,Maafushi,497700,459587,432084,64223,200852924,103216590,3316279,14473214,754434
08/12/2021,14/12/2021,Maafushi,Naifaru,338054,309146,112661,160038,104089655,67148788,10331567,19891776,644581
08/12/2021,14/12/2021,Maafushi,Baros,185497,362205,356308,399397,185909307,109933063,13734015,14478918,900293
08/12/2021,14/12/2021,Maafushi,Fuvahmulah,60949,264450,152776,400219,37390251,151483962,12054474,2143927,172214
08/12/2021,14/12/2021,Naifaru,Male,146351,447568,417799,328508,20315654,195669101,3494017,5224776,831231
08/12/2021,14/12/2021,Naifaru,Maafushi,436907,187017,450785,424175,221323126,250217329,2725977,14866642,592780
08/12/2021,14/12/2021,Naifaru,Naifaru,90860,145301,445856,106188,160764350,35422333,10249249,1815338,21902
08/12/2021,14/12/2021,Naifaru,Baros,100710,175216,93097,192672,225395823,22061985,10047861,17052966,691479
08/12/2021,14/12/2021,Naifaru,Fuvahmulah,143018,398978,483679,359980,137478615,199246431,13557716,7188363,980004
08/12/2021,14/12/2021,Baros,Male,31140,65676,348112,480617,121801154,139543079,6661738,14098957,886629
08/12/2021,14/12/2021,Baros,Maafushi,92345,450813,219808,230506,182082068,25260923,15643343,12810897,613603
08/12/2021,14/12/2021,Baros,Naifaru,259236,412066,377958,203086,165537188,22385813,15281098,6791772,576576
08/12/2021,14/12/2021,Baros,Baros,262172,375297,376487,468685,124866997,61424020,12323668,283949,958094
