date_from,date_to,district_in,district_out,district_in_encoded,district_out_encoded,density,subscribers,sms_in ,sms_out ,call_in,call_out ,movement ,average_call_duration
15/09/2021,21/09/2021,Naifaru,Fuvahmulah,Metromic,Seabrook,109,454663,153680307,99844715,7512356,19188629,281,759
15/09/2021,21/09/2021,Baros,Male,Stonewall,Cremont,215,131542,246190658,10705374,3676529,10659538,27,13
15/09/2021,21/09/2021,Baros,Maafushi,Stonewall,Portico,215,131542,114907302,103860546,5663585,2020829,15,115
15/09/2021,21/09/2021,Baros,Naifaru,Stonewall,Metromic,215,131542,87078141,196365125,474820,4865712,5,842
15/09/2021,21/09/2021,Baros,Baros,Stonewall,Stonewall,215,131542,221583481,30820260,1650467,13192439,129,194
15/09/2021,21/09/2021,Baros,Fuvahmulah,Stonewall,Seabrook,215,131542,3903995,226140932,1773423,675555,392,371
15/09/2021,21/09/2021,Fuvahmulah,Male,Seabrook,Cremont,796,360933,97356821,223114843,9604018,10387561,32,627
15/09/2021,21/09/2021,Fuvahmulah,Maafushi,Seabrook,Portico,796,360933,5185042,114707147,4884452,1213872,353,382
15/09/2021,21/09/2021,Fuvahmulah,Naifaru,Seabrook,Metromic,796,360933,34900579,223934201,7270718,11654174,74,491
15/09/2021,21/09/2021,Fuvahmulah,Baros,Seabrook,Stonewall,796,360933,62730671,30221053,2281803,13313103,335,881
15/09/2021,21/09/2021,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,796,360933,232678065,206876423,15856726,13291494,269,16
22/09/2021,28/09/2021,Male,Male,Cremont,Cremont,1421,461621,220766248,25400004,13917091,2573134,326,715
22/09/2021,28/09/2021,Male,Maafushi,Cremont,Portico,1421,461621,109173433,88830463,11796228,15287799,314,438
22/09/2021,28/09/2021,Male,Naifaru,Cremont,Metromic,1421,461621,6586305,70119013,6708444,19961077,212,341
22/09/2021,28/09/2021,Male,Baros,Cremont,Stonewall,1421,461621,79842489,14174310,12757610,1009571,394,102
22/09/2021,28/09/2021,Male,Fuvahmulah,Cremont,Seabrook,1421,461621,117388604,237901618,451775,5665537,239,559
22/09/2021,28/09/2021,Maafushi,Male,Portico,Cremont,1118,146360,228441335,19140966,1449360,9258592,296,668
22/09/2021,28/09/2021,Maafushi,Maafushi,Portico,Portico,1118,146360,208338533,11134000,11843232,19641358,233,240
22/09/2021,28/09/2021,Maafushi,Naifaru,Portico,Metromic,1118,146360,103075209,190136694,10348113,17676675,331,784
22/09/2021,28/09/2021,Maafushi,Baros,Portico,Stonewall,1118,146360,144134459,98686077,11146668,15837988,111,65
22/09/2021,28/09/2021,Maafushi,Fuvahmulah,Portico,Seabrook,1118,146360,214634396,131714486,19205475,5561468,213,840
22/09/2021,28/09/2021,Naifaru,Male,Metromic,Cremont,728,364414,83917869,204586017,7810429,156172,336,641
22/09/2021,28/09/2021,Naifaru,Maafushi,Metromic,Portico,728,364414,54159343,30229764,6311103,14600886,327,511
22/09/2021,28/09/2021,Naifaru,Naifaru,Metromic,Metromic,728,364414,156826310,212545428,19571079,14221149,44,743
22/09/2021,28/09/2021,Naifaru,Baros,Metromic,Stonewall,728,364414,81899058,177979726,15924894,19982945,426,558
22/09/2021,28/09/2021,Naifaru,Fuvahmulah,Metromic,Seabrook,728,364414,38635102,224828542,4841551,10280645,142,181
22/09/2021,28/09/2021,Baros,Male,Stonewall,Cremont,1099,218491,213753120,143896382,8830044,4348867,426,174
22/09/2021,28/09/2021,Baros,Maafushi,Stonewall,Portico,1099,218491,53644542,163542576,8646200,8403878,380,491
22/09/2021,28/09/2021,Baros,Naifaru,Stonewall,Metromic,1099,218491,41023910,229328049,18571144,8255333,132,888
22/09/2021,28/09/2021,Baros,Baros,Stonewall,Stonewall,1099,218491,197553754,237037609,3321172,10604153,52,176
22/09/2021,28/09/2021,Baros,Fuvahmulah,Stonewall,Seabrook,1099,218491,8760936,106068860,18835022,3591814,461,224
22/09/2021,28/09/2021,Fuvahmulah,Male,Seabrook,Cremont,772,139608,190009461,38988350,16888905,14107315,12,546
22/09/2021,28/09/2021,Fuvahmulah,Maafushi,Seabrook,Portico,772,139608,24124969,113375423,10171393,9735345,111,649
22/09/2021,28/09/2021,Fuvahmulah,Naifaru,Seabrook,Metromic,772,139608,51528404,219267294,6369110,3776906,43,764
22/09/2021,28/09/2021,Fuvahmulah,Baros,Seabrook,Stonewall,772,139608,239697314,93966032,14026255,11278271,23,312
22/09/2021,28/09/2021,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,772,139608,106025045,21892479,14624686,13489,217,73
29/09/2021,05/10/2021,Male,Male,Cremont,Cremont,1401,171718,236898926,75310318,14146382,15662723,418,710
29/09/2021,05/10/2021,Male,Maafushi,Cremont,Portico,1401,171718,44464829,104540794,16344342,9556619,362,275
29/09/2021,05/10/2021,Male,Naifaru,Cremont,Metromic,1401,171718,59264931,204408092,7663375,9146428,497,315
29/09/2021,05/10/2021,Male,Baros,Cremont,Stonewall,1401,171718,48099031,183889600,14530589,16619840,62,271
29/09/2021,05/10/2021,Male,Fuvahmulah,Cremont,Seabrook,1401,171718,56953203,242767026,15393729,8075950,85,580
29/09/2021,05/10/2021,Maafushi,Male,Portico,Cremont,433,497347,223061902,165226725,3566404,14675327,170,895
29/09/2021,05/10/2021,Maafushi,Maafushi,Portico,Portico,433,497347,120325343,228146087,16407205,138583,411,407
29/09/2021,05/10/2021,Maafushi,Naifaru,Portico,Metromic,433,497347,118948568,53564954,7609832,1281281,457,881
29/09/2021,05/10/2021,Maafushi,Baros,Portico,Stonewall,433,497347,204565938,140977547,6972030,1175522,338,670
29/09/2021,05/10/2021,Maafushi,Fuvahmulah,Portico,Seabrook,433,497347,219443995,193082088,1424804,19289812,120,498
29/09/2021,05/10/2021,Naifaru,Male,Metromic,Cremont,317,231214,133340988,55910550,11760536,2524074,267,650
29/09/2021,05/10/2021,Naifaru,Maafushi,Metromic,Portico,317,231214,239608466,6979570,6420099,10025776,61,372
29/09/2021,05/10/2021,Naifaru,Naifaru,Metromic,Metromic,317,231214,218265153,120809041,14699369,11820744,179,19
29/09/2021,05/10/2021,Naifaru,Baros,Metromic,Stonewall,317,231214,73771229,223434101,16782896,811825,305,317
29/09/2021,05/10/2021,Naifaru,Fuvahmulah,Metromic,Seabrook,317,231214,46531908,62145173,522189,673071,112,877
29/09/2021,05/10/2021,Baros,Male,Stonewall,Cremont,449,151482,198531854,33636057,9129497,6561512,130,889
29/09/2021,05/10/2021,Baros,Maafushi,Stonewall,Portico,449,151482,104531153,160679111,10164116,6065257,62,330
29/09/2021,05/10/2021,Baros,Naifaru,Stonewall,Metromic,449,151482,155358034,24812867,17392354,7601554,442,809
29/09/2021,05/10/2021,Baros,Baros,Stonewall,Stonewall,449,151482,87227234,119787108,5489115,2611279,432,131
29/09/2021,05/10/2021,Baros,Fuvahmulah,Stonewall,Seabrook,449,151482,131740647,238686264,4143502,16695610,45,337
29/09/2021,05/10/2021,Fuvahmulah,Male,Seabrook,Cremont,463,320317,85287738,48645455,13620890,9371282,24,494
29/09/2021,05/10/2021,Fuvahmulah,Maafushi,Seabrook,Portico,463,320317,112980503,124935713,9736222,4291154,62,229
29/09/2021,05/10/2021,Fuvahmulah,Naifaru,Seabrook,Metromic,463,320317,16721942,177948137,15303836,2865527,104,681
29/09/2021,05/10/2021,Fuvahmulah,Baros,Seabrook,Stonewall,463,320317,193674332,41609007,7025661,7131178,152,583
29/09/2021,05/10/2021,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,463,320317,97545215,224780323,4862064,17694293,364,826
06/10/2021,12/10/2021,Male,Male,Cremont,Cremont,182,186914,207805670,140778974,5328585,14592913,413,696
06/10/2021,12/10/2021,Male,Maafushi,Cremont,Portico,182,186914,93765344,113172299,4839827,11979703,5,400
06/10/2021,12/10/2021,Male,Naifaru,Cremont,Metromic,182,186914,225232939,18585666,7075420,6775339,416,415
06/10/2021,12/10/2021,Male,Baros,Cremont,Stonewall,182,186914,194669250,231172625,11681305,19623345,460,524
06/10/2021,12/10/2021,Male,Fuvahmulah,Cremont,Seabrook,182,186914,120199433,162111862,7553130,5299500,166,374
06/10/2021,12/10/2021,Maafushi,Male,Portico,Cremont,27,447096,41264406,27778176,18991625,6307723,210,125
06/10/2021,12/10/2021,Maafushi,Maafushi,Portico,Portico,27,447096,247517842,35234039,3594303,17534983,163,593
06/10/2021,12/10/2021,Maafushi,Naifaru,Portico,Metromic,27,447096,66360719,70934562,11578490,18883930,252,895
06/10/2021,12/10/2021,Maafushi,Baros,Portico,Stonewall,27,447096,154437092,89155877,19969164,12782950,381,5
06/10/2021,12/10/2021,Maafushi,Fuvahmulah,Portico,Seabrook,27,447096,1885473,168170234,9297351,4099275,77,296
06/10/2021,12/10/2021,Naifaru,Male,Metromic,Cremont,576,268745,203237301,109889138,13113102,7650422,306,466
06/10/2021,12/10/2021,Naifaru,Maafushi,Metromic,Portico,576,268745,164455494,138132696,5026984,3086950,58,519
06/10/2021,12/10/2021,Naifaru,Naifaru,Metromic,Metromic,576,268745,102746466,10332587,1467233,409630,56,813
06/10/2021,12/10/2021,Naifaru,Baros,Metromic,Stonewall,576,268745,98892649,8060790,866893,8074958,470,44
06/10/2021,12/10/2021,Naifaru,Fuvahmulah,Metromic,Seabrook,576,268745,148062321,206790678,19914137,2505156,145,374
06/10/2021,12/10/2021,Baros,Male,Stonewall,Cremont,1308,421430,129554958,120950722,7305540,492354,326,154
06/10/2021,12/10/2021,Baros,Maafushi,Stonewall,Portico,1308,421430,215586521,103082040,15474067,17992679,364,466
06/10/2021,12/10/2021,Baros,Naifaru,Stonewall,Metromic,1308,421430,156813422,94177431,1605847,7084212,344,227
06/10/2021,12/10/2021,Baros,Baros,Stonewall,Stonewall,1308,421430,141754629,26810981,2168416,19702928,188,552
06/10/2021,12/10/2021,Baros,Fuvahmulah,Stonewall,Seabrook,1308,421430,87619810,82016603,7935594,17910228,468,481
06/10/2021,12/10/2021,Fuvahmulah,Male,Seabrook,Cremont,19,76019,112001177,127149554,3271296,4133389,325,292
06/10/2021,12/10/2021,Fuvahmulah,Maafushi,Seabrook,Portico,19,76019,35539004,95593739,13988191,3483165,444,664
06/10/2021,12/10/2021,Fuvahmulah,Naifaru,Seabrook,Metromic,19,76019,171928287,10951711,11056466,7119055,425,257
06/10/2021,12/10/2021,Fuvahmulah,Baros,Seabrook,Stonewall,19,76019,91090653,105863446,10547781,16733421,405,833
06/10/2021,12/10/2021,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,19,76019,80179018,119019469,15219159,8004362,56,33
13/10/2021,19/10/2021,Male,Male,Cremont,Cremont,556,250835,11581231,103132100,17328298,13017230,433,504
13/10/2021,19/10/2021,Male,Maafushi,Cremont,Portico,556,250835,177823399,245614045,13675693,17665417,79,256
13/10/2021,19/10/2021,Male,Naifaru,Cremont,Metromic,556,250835,30088930,21983194,2935818,7996127,140,245
13/10/2021,19/10/2021,Male,Baros,Cremont,Stonewall,556,250835,184321178,56752449,7637513,9091706,42,846
13/10/2021,19/10/2021,Male,Fuvahmulah,Cremont,Seabrook,556,250835,7740204,51642966,8600190,8805809,349,751
13/10/2021,19/10/2021,Maafushi,Male,Portico,Cremont,1561,34165,190066483,222209317,18506460,12226058,319,643
13/10/2021,19/10/2021,Maafushi,Maafushi,Portico,Portico,1561,34165,186763147,104083162,7372201,12052068,234,203
13/10/2021,19/10/2021,Maafushi,Naifaru,Portico,Metromic,1561,34165,180661849,168632742,1525694,9763115,486,31
13/10/2021,19/10/2021,Maafushi,Baros,Portico,Stonewall,1561,34165,23265735,96700429,4931465,18011657,342,851
13/10/2021,19/10/2021,Maafushi,Fuvahmulah,Portico,Seabrook,1561,34165,116908290,122948272,11067252,19511593,198,699
13/10/2021,19/10/2021,Naifaru,Male,Metromic,Cremont,145,459117,4266675,121076954,12490879,13586775,329,66
13/10/2021,19/10/2021,Naifaru,Maafushi,Metromic,Portico,145,459117,53223603,22581260,8254348,3481312,214,277
13/10/2021,19/10/2021,Naifaru,Naifaru,Metromic,Metromic,145,459117,46140299,39782153,3499765,16729876,195,66
13/10/2021,19/10/2021,Naifaru,Baros,Metromic,Stonewall,145,459117,9350814,80503399,4365849,13902499,407,889
13/10/2021,19/10/2021,Naifaru,Fuvahmulah,Metromic,Seabrook,145,459117,130036501,234356565,9652379,2751657,131,638
13/10/2021,19/10/2021,Baros,Male,Stonewall,Cremont,1266,292782,143976672,196831000,18146263,16398819,94,311
13/10/2021,19/10/2021,Baros,Maafushi,Stonewall,Portico,1266,292782,9839011,41677082,1056028,9795822,40,469
13/10/2021,19/10/2021,Baros,Naifaru,Stonewall,Metromic,1266,292782,245072924,205545090,15761089,11092202,299,293
13/10/2021,19/10/2021,Baros,Baros,Stonewall,Stonewall,1266,292782,159570857,96057374,10919383,14822047,143,31
13/10/2021,19/10/2021,Baros,Fuvahmulah,Stonewall,Seabrook,1266,292782,155809880,244690312,6883665,19690621,85,812
13/10/2021,19/10/2021,Fuvahmulah,Male,Seabrook,Cremont,204,252003,224223813,47372220,4724186,16851613,50,565
13/10/2021,19/10/2021,Fuvahmulah,Maafushi,Seabrook,Portico,204,252003,244103053,73849098,678072,13142766,428,380
13/10/2021,19/10/2021,Fuvahmulah,Naifaru,Seabrook,Metromic,204,252003,205411042,194785123,14136056,6110348,455,409
13/10/2021,19/10/2021,Fuvahmulah,Baros,Seabrook,Stonewall,204,252003,141013100,236135929,9812530,7116283,143,429
13/10/2021,19/10/2021,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,204,252003,64549687,251341724,15099071,889965,81,156
20/10/2021,26/10/2021,Male,Male,Cremont,Cremont,1397,218587,110153723,31837311,10655965,12691331,249,85
20/10/2021,26/10/2021,Male,Maafushi,Cremont,Portico,1397,218587,133905915,180384262,12143984,11558089,219,621
20/10/2021,26/10/2021,Male,Naifaru,Cremont,Metromic,1397,218587,165199935,148046762,5633312,4376457,434,162
20/10/2021,26/10/2021,Male,Baros,Cremont,Stonewall,1397,218587,250038106,38547500,5834965,10540946,245,420
20/10/2021,26/10/2021,Male,Fuvahmulah,Cremont,Seabrook,1397,218587,235230194,184666689,16189196,7863797,173,492
20/10/2021,26/10/2021,Maafushi,Male,Portico,Cremont,281,184986,91340343,210873358,14148950,19405946,273,765
20/10/2021,26/10/2021,Maafushi,Maafushi,Portico,Portico,281,184986,234503856,147358377,18816652,8787845,463,441
20/10/2021,26/10/2021,Maafushi,Naifaru,Portico,Metromic,281,184986,147369731,163149096,7164835,744878,192,381
20/10/2021,26/10/2021,Maafushi,Baros,Portico,Stonewall,281,184986,225996540,182201295,13812115,9509726,495,33
20/10/2021,26/10/2021,Maafushi,Fuvahmulah,Portico,Seabrook,281,184986,92625518,204338063,3937465,8946469,346,243
20/10/2021,26/10/2021,Naifaru,Male,Metromic,Cremont,1545,7090,166597757,222910168,18027919,15297731,324,460
20/10/2021,26/10/2021,Naifaru,Maafushi,Metromic,Portico,1545,7090,121315612,190975805,4562591,3556682,372,490
20/10/2021,26/10/2021,Naifaru,Naifaru,Metromic,Metromic,1545,7090,205424127,169831707,15865530,5582625,124,76
20/10/2021,26/10/2021,Naifaru,Baros,Metromic,Stonewall,1545,7090,189897856,142583066,14703539,2531924,40,476
20/10/2021,26/10/2021,Naifaru,Fuvahmulah,Metromic,Seabrook,1545,7090,48948019,43572281,5909669,2665102,479,478
20/10/2021,26/10/2021,Baros,Male,Stonewall,Cremont,42,3626,31220217,231236224,2063937,16547165,165,801
20/10/2021,26/10/2021,Baros,Maafushi,Stonewall,Portico,42,3626,153144063,80201976,19365530,8061974,462,742
20/10/2021,26/10/2021,Baros,Naifaru,Stonewall,Metromic,42,3626,64561653,37775537,10642084,15580462,252,592
20/10/2021,26/10/2021,Baros,Baros,Stonewall,Stonewall,42,3626,38075094,56663805,7578800,1619769,464,399
20/10/2021,26/10/2021,Baros,Fuvahmulah,Stonewall,Seabrook,42,3626,43087397,223462,7810601,1614807,52,880
20/10/2021,26/10/2021,Fuvahmulah,Male,Seabrook,Cremont,1652,299561,197875860,35175839,1056869,16602922,24,288
20/10/2021,26/10/2021,Fuvahmulah,Maafushi,Seabrook,Portico,1652,299561,102294649,232962351,652869,19691758,362,428
20/10/2021,26/10/2021,Fuvahmulah,Naifaru,Seabrook,Metromic,1652,299561,174093875,92745440,16874327,1343231,155,206
20/10/2021,26/10/2021,Fuvahmulah,Baros,Seabrook,Stonewall,1652,299561,98227606,204451261,17539239,9636476,466,828
20/10/2021,26/10/2021,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,1652,299561,192084965,152867431,10882454,5406442,448,409
27/10/2021,02/11/2021,Male,Male,Cremont,Cremont,384,233441,193837496,71861702,9995064,7506776,320,168
27/10/2021,02/11/2021,Male,Maafushi,Cremont,Portico,384,233441,166419181,193610740,2479132,8416738,431,628
27/10/2021,02/11/2021,Male,Naifaru,Cremont,Metromic,384,233441,20529785,63827054,18537969,18033022,372,109
27/10/2021,02/11/2021,Male,Baros,Cremont,Stonewall,384,233441,121665638,8720359,7470166,10552038,300,220
27/10/2021,02/11/2021,Male,Fuvahmulah,Cremont,Seabrook,384,233441,110905794,31173301,18637536,137141,68,478
27/10/2021,02/11/2021,Maafushi,Male,Portico,Cremont,1337,397278,180869873,226102541,15113868,11632426,42,519
27/10/2021,02/11/2021,Maafushi,Maafushi,Portico,Portico,1337,397278,24838490,26683078,4214120,13396888,488,540
27/10/2021,02/11/2021,Maafushi,Naifaru,Portico,Metromic,1337,397278,106003301,113857736,18799933,2052003,159,306
27/10/2021,02/11/2021,Maafushi,Baros,Portico,Stonewall,1337,397278,120745192,36839378,15039907,5255922,333,291
27/10/2021,02/11/2021,Maafushi,Fuvahmulah,Portico,Seabrook,1337,397278,169168923,17602773,3173675,648757,348,873
27/10/2021,02/11/2021,Naifaru,Male,Metromic,Cremont,512,303873,60230001,180793060,4714566,9797824,420,56
27/10/2021,02/11/2021,Naifaru,Maafushi,Metromic,Portico,512,303873,39463086,26716241,2619488,15684470,166,877
27/10/2021,02/11/2021,Naifaru,Naifaru,Metromic,Metromic,512,303873,196098314,66635533,1043810,19059304,336,630
27/10/2021,02/11/2021,Naifaru,Baros,Metromic,Stonewall,512,303873,179155885,143857948,7541760,13991686,316,8
27/10/2021,02/11/2021,Naifaru,Fuvahmulah,Metromic,Seabrook,512,303873,25354684,236764664,6715213,10117663,264,229
27/10/2021,02/11/2021,Baros,Male,Stonewall,Cremont,1668,65821,156324918,1813275,5358396,8947852,89,68
27/10/2021,02/11/2021,Baros,Maafushi,Stonewall,Portico,1668,65821,150639601,73319869,14658749,6472739,107,564
27/10/2021,02/11/2021,Baros,Naifaru,Stonewall,Metromic,1668,65821,104826242,5074967,9793799,4852403,145,138
27/10/2021,02/11/2021,Baros,Baros,Stonewall,Stonewall,1668,65821,182683169,61317305,2039085,1384454,206,39
27/10/2021,02/11/2021,Baros,Fuvahmulah,Stonewall,Seabrook,1668,65821,179919587,112247028,12834422,2654180,360,791
27/10/2021,02/11/2021,Fuvahmulah,Male,Seabrook,Cremont,570,280988,177703627,55587508,11454023,13963733,378,240
27/10/2021,02/11/2021,Fuvahmulah,Maafushi,Seabrook,Portico,570,280988,57850049,140344128,7185056,2178863,296,103
27/10/2021,02/11/2021,Fuvahmulah,Naifaru,Seabrook,Metromic,570,280988,100622862,130122642,14085078,19590764,396,260
27/10/2021,02/11/2021,Fuvahmulah,Baros,Seabrook,Stonewall,570,280988,34487993,7956526,3052608,1415942,99,16
27/10/2021,02/11/2021,Fuvahmulah,Fuvahmulah,Seabrook,Seabrook,570,280988,108888815,163312098,1869349,3525549,496,319
03/11/2021,09/11/2021,Male,Male,Cremont,Cremont,795,364579,241932910,135188351,5549575,2921309,130,808
03/11/2021,09/11/2021,Male,Maafushi,Cremont,Portico,795,364579,179503,63407018,18693701,2477557,194,575
03/11/2021,09/11/2021,Male,Naifaru,Cremont,Metromic,795,364579,9038524,82605521,3283377,5782190,489,23
03/11/2021,09/11/2021,Male,Baros,Cremont,Stonewall,795,364579,178398969,129013835,10693256,15701217,349,651
03/11/2021,09/11/2021,Male,Fuvahmulah,Cremont,Seabrook,795,364579,214909094,127422980,18410415,10492245,126,895
03/11/2021,09/11/2021,Maafushi,Male,Portico,Cremont,930,289034,171444913,13645677,7777234,10514436,234,732
03/11/2021,09/11/2021,Maafushi,Maafushi,Portico,Portico,930,289034,219783876,121021130,1269050,13641871,84,803
03/11/2021,09/11/2021,Maafushi,Naifaru,Portico,Metromic,930,289034,99075988,202042510,18186180,7131242,291,175
03/11/2021,09/11/2021,Maafushi,Baros,Portico,Stonewall,930,289034,149983882,84810365,9553360,14168198,249,224
03/11/2021,09/11/2021,Maafushi,Fuvahmulah,Portico,Seabrook,930,289034,123219587,247097440,19234201,11350613,272,246
03/11/2021,09/11/2021,Naifaru,Male,Metromic,Cremont,1017,67638,21441740,28916207,14904041,4915297,175,264
03/11/2021,09/11/2021,Naifaru,Maafushi,Metromic,Portico,1017,67638,155804580,89624756,6365360,8852823,194,884
03/11/2021,09/11/2021,Naifaru,Naifaru,Metromic,Metromic,1017,67638,11578550,223584799,18525340,1594706,199,283
03/11/2021,09/11/2021,Naifaru,Baros,Metromic,Stonewall,1017,67638,119942225,90908269,2036299,5509363,13,424
03/11/2021,09/11/2021,Naifaru,Fuvahmulah,Metromic,Seabrook,1017,67638,119098650,239111537,18109524,10970153,254,508
03/11/2021,09/11/2021,Baros,Male,Stonewall,Cremont,455,37466,148857794,8626209,18333993,11966077,200,141
03/11/2021,09/11/2021,Baros,Maafushi,Stonewall,Portico,455,37466,121693380,60568602,14457354,8450042,238,223
03/11/2021,09/11/2021,Baros,Naifaru,Stonewall,Metromic,455,37466,40917026,31724020,3598804,6850551,174,97
